"time","T","I","V","NSs","F_I","NK","F_II","C_pro","C_anti","P","PLT","K","L","CD8_N","CD8_E","CD4","IgM","IgG","C_RBV","C_FAV_gut","C_FAV","C_FAVI_RTP","Hgb_drop","arm","sample_id"
12,0.000358780242932511,452600.297225672,7335256.32525722,59693.8173419748,0.00065435970822654,0.958330751455269,0.0456094009540654,0.016673598951593,0.000124186835825965,54.5318660414539,10254.1190026366,2.38930765317409,32.8029240863606,31.9300785620679,26.6133436737379,1.10653960455162,0.516824816507567,0.0237051323614909,588.732746765507,0,0,0,38.0785869520148,"ribavirin",23
12.3333333333333,0.000373395693850868,434786.826563339,7057095.41663774,57460.9444451201,0.000671262071330665,0.95498675585779,0.0454670864915407,0.0160244142477295,0.00011895246965586,52.7324198903552,10439.169881742,2.31594410684982,31.704891882847,32.1853754371813,27.2191424798046,1.11820821320565,0.525631235207214,0.0251190164131458,595.91778074805,0,0,0,39.9169924243425,"ribavirin",23
12.5,0.000381145692474973,425904.917409701,6918347.48324152,56346.9293891989,0.00068002620108638,0.95319914750033,0.045390358040745,0.0156984917238633,0.000116437408991432,51.84811972713,10534.3646946101,2.28006885852596,31.1700642370863,32.3097020314135,27.5190354315968,1.12393134549574,0.52986195238993,0.0258389451312131,606.688006573175,0,0,0,40.8452753539937,"ribavirin",23
12.6666666666667,0.0003892062147434,417041.1749552,6779856.35178795,55234.738894441,0.000689001130060033,0.951330789343077,0.0453099157431658,0.0153781363633546,0.000113982635202645,50.973432177317,10631.2773544834,2.24474189368109,30.6441837927552,32.4318675705436,27.8169003356768,1.12958160210308,0.533976645887879,0.0265673167475672,603.016104952299,0,0,0,41.7610633287199,"ribavirin",23
13,0.000406312698453543,399372.92143919,6503692.15725579,53016.4489361803,0.000707626202329071,0.947354729514856,0.0451378023557661,0.014735080026237,0.00010923225882918,49.2510841982659,10830.1137340033,2.17547209549514,29.6170087161679,32.6698707543232,28.4064816790966,1.14066712289283,0.541855172212262,0.0280487253964003,610.028765807026,0,0,0,43.6104048174949,"ribavirin",23
13.5,0.000434668824040786,373035.823519001,6091790.56156558,49706.4933502932,0.000737335319671684,0.940757362740888,0.0448507470551574,0.0137807377971842,0.000102441999849314,46.7291134830464,11140.518914253,2.07480781950046,28.1319982659413,33.0116172015646,29.275271321182,1.1567712516189,0.552786692846915,0.0303299328357337,613.222744932753,0,0,0,46.3728294368546,"ribavirin",23
14,0.000466701663294043,346923.462035626,5683139.86015548,46420.9816379746,0.000769323078659188,0.933328524421438,0.0445266112904415,0.0128434618121708,9.59845232145159e-05,44.2728027968781,11465.1727668855,1.97768400768898,26.7058282304726,33.3359087242402,30.1250807701644,1.17226707032363,0.562642703399666,0.0326777928803721,602.155641380824,0,0,0,49.0231726242164,"ribavirin",23
14.5,0.000503015194820751,321063.941893394,5278172.16172119,43163.6245347771,0.000803810338449708,0.924978168040236,0.0441617726522186,0.0119146114175262,8.9788889774326e-05,41.8745942957504,11804.0040609511,1.88353590701858,25.3301222105299,33.6436493520261,30.9556652891209,1.18717695593487,0.571413141616984,0.0350873260381984,591.288270771927,0,0,0,51.5645478788995,"ribavirin",23
15,0.000544353449728264,295483.59606995,4877307.6734462,39937.9171555131,0.00084102665262286,0.915584138485854,0.0437514431707848,0.0109946364202063,8.37997516375373e-05,39.5284641305092,12157.2017356084,1.79193738663682,23.9980234710898,33.9356810662307,31.766851057108,1.20152233832485,0.579091483326878,0.0375533754299252,580.617028431337,0,0,0,53.999993591925,"ribavirin",23
15.5,0.000591633107939713,270206.967577502,4480942.63805151,36747.134332476,0.000881210496966586,0.904986421547704,0.0432892867689358,0.0100844053689624,7.79773982327904e-05,37.2296663832694,12525.1587800066,1.702562715387,22.703948175107,34.21278387571,32.5585275630553,1.21532369970043,0.585674528185975,0.0400706336121255,570.138374743304,0,0,0,56.3324745247937,"ribavirin",23
16,0.000645987270853001,245256.81067016,4089446.3004654,33594.3284380155,0.00092460258570838,0.892978053629804,0.0427670487138841,0.00918474837332564,7.22937953717061e-05,34.9745114215697,12908.4306316536,1.61516123145104,21.4433764457797,34.4756744239194,33.3306403362196,1.22860055984468,0.591162189798861,0.042633668112,559.848833978086,0,0,0,58.5648834665004,"ribavirin",23
16.5,0.000708823560845671,220654.111946922,3703160.35002548,30482.3296911407,0.000971429697084945,0.879291406560472,0.0421740451877148,0.0082964335356803,6.67294472635997e-05,32.7601776211259,13307.7045598181,1.52953983852943,20.2126753371465,34.7250022744944,34.0831838453802,1.24137143760941,0.595557289446071,0.0452369457166982,549.744993130279,0,0,0,60.7000428661531,"ribavirin",23
17,0.000781900937457257,196418.132713236,3322399.20146124,27413.7489513133,0.00102187234853258,0.863577784481786,0.0414964109661705,0.00742016624263206,6.12710751121418e-05,30.5845530966733,13723.7774047599,1.44555043543144,19.0089495133053,34.9613424331579,34.8161943897896,1.25365377365084,0.598865356070537,0.0478748553251099,539.823500790991,0,0,0,62.7407064153071,"ribavirin",23
17.5,0.000867431784209385,172566.478044368,2947450.77395216,24390.983369253,0.00107600241783783,0.84537675199753,0.0407159776754182,0.00655659074787508,5.5909897171029e-05,28.4461023632058,14157.5395087255,1.36308049064213,17.8299146835476,35.1851814346907,35.5297426095989,1.26546378702113,0.601094432363906,0.0505417293827206,530.081066035606,0,0,0,64.6895606020641,"ribavirin",23
18,0.000968218074519195,149115.203788521,2578577.77187365,21416.2256745513,0.0011336622356959,0.824069146519731,0.0398085738085581,0.00570629267552389,5.06403629626562e-05,26.3437548594347,14609.963431673,1.28204579587366,16.6737908636396,35.3968917161278,36.2239250567211,1.27681621159385,0.602254889234125,0.0532318636954287,520.514457332318,0,0,0,66.5492262306686,"ribavirin",23
18.5,0.00108783422521231,126078.987237163,2216019.69617405,18491.4789021582,0.00119422354222714,0.798802906808647,0.0387413845646488,0.00486980281401766,4.54592227716173e-05,24.2768122559032,15082.0962936773,1.20238475525579,15.5392124510676,35.5966829869334,36.8988537354218,1.28772379734118,0.602359251094571,0.0559395353859417,511.120501470162,0,0,0,68.3222599085761,"ribavirin",23
19,0.00123087418536223,103471.423010863,1859996.16591228,15618.5807574644,0.00125608413242299,0.768371535322239,0.0374687114011464,0.00404760414927535,4.03648482627046e-05,22.2448724226935,15575.0548766182,1.12405382385375,14.4251527576719,35.7845041312237,37.5546413788933,1.29819630805561,0.601422036745296,0.0586590184677684,501.896082506542,0,0,0,70.0111555011832,"ribavirin",23
19.5,0.00140328752600457,81305.6085156192,1510713.03723868,12799.2482155249,0.00131554131285972,0.731005446439036,0.0359248727388065,0.0032401454982255,3.53567455978946e-05,20.2477689730775,16090.0227784876,1.04702384828934,13.3308610576641,35.9598253176815,38.1913773162971,1.30823830510033,0.599459625831155,0.0613845958421195,492.838140733666,0,0,0,71.6183455552412,"ribavirin",23
20,0.0016128394031956,59595.538686801,1168375.70255357,10035.1732270926,0.00136400364020867,0.683992540587596,0.0340116740918362,0.00244787425316142,3.04352292943826e-05,18.2855276701084,16628.2489898652,0.971277175151103,12.2558108601838,36.1210774356249,38.8090801703441,1.31784347307847,0.596490176472409,0.0641105644820174,483.943671663646,0,0,0,73.146202691451,"ribavirin",23
20.5,0.00186974291214091,38360.4562057104,833225.797931748,7328.28220578447,0.00137996419890243,0.622937323475969,0.0315748112304147,0.00167133733092311,2.56012740985069e-05,16.358347977401,17191.0471320644,0.89680552283421,11.1996591932884,36.2638255398652,39.4075815911401,1.32697620899977,0.592533676362424,0.0668312229953712,475.209725031926,0,0,0,74.5970409669086,"ribavirin",23
21,0.00218752673692504,17646.8315780038,505692.837296881,4681.78116745938,0.00129946632640048,0.540185930138264,0.0283557343916476,0.000911652759384717,2.08567691455283e-05,14.4666508800365,17779.7938025465,0.823608970289236,10.1622201905973,36.3713792718827,39.9861169635341,1.33547702980539,0.58761251954351,0.0695407884731246,466.633403818683,0,0,0,75.9731172080392,"ribavirin",23
0,0.000113320199268162,852054.410714868,44660526.9570658,489911.431119501,1.81336436284019e-05,0.933064733821241,0.0228836265821669,0.336166914222374,0.0026334034248044,877.571746226271,248.930720847637,48.7982894825983,243.917836908879,20.868120107216,11.2799651620567,1.23577128140313,0.770077907983746,0.0474804885520177,0,0,0,0,0,"placebo",24
0.5,0.000116176251375566,832300.144103163,43642887.9399815,479253.090206066,1.84573430927894e-05,0.931087732100313,0.0228423729705943,0.328549780610623,0.00259707749601268,871.858692140452,250.462512417644,48.7629207609004,243.497550495099,21.2146229579709,11.8956891920794,1.2752633960092,0.81286648223754,0.0543485549268734,0,0,0,0,0,"placebo",24
1,0.000119228314486639,812243.550379914,42609027.8351771,468404.887663777,1.87992073857131e-05,0.928755856674511,0.022791371054641,0.32080950110421,0.00255685198854178,864.172225540507,252.59300951892,48.5829759019912,242.38294483239,21.5404516443186,12.507542210859,1.31394429113318,0.854604100461238,0.0617499147329553,0,0,0,0,0,"placebo",24
1.5,0.000122491678047285,791909.787938882,41560260.6182051,457380.700477443,1.91601324885785e-05,0.926109999008381,0.0227319330313822,0.312955736050853,0.0025133143984321,854.753254580411,255.279479983424,48.2764317327255,240.660311616453,21.8470474803117,13.114726388675,1.35183052990401,0.89517719494153,0.0696848025131047,0,0,0,0,0,"placebo",24
2,0.000125983245115682,771324.494696424,40497930.134162,446194.522562454,1.95410868200065e-05,0.923177869492924,0.0226649727482897,0.304998368947443,0.00246695200422757,843.811740490521,258.491378538493,47.8589118834936,238.404572522181,22.1357437610321,13.7165328782248,1.38893833040516,0.934481097089897,0.0781511606566485,0,0,0,0,0,"placebo",24
2.5,0.000129721760847428,750513.612448853,39423400.2677147,434860.509178425,1.99431100537436e-05,0.91997710933135,0.0225911013656444,0.296947436072059,0.00241817152709467,831.531179226522,262.20803546536,47.3440125772814,235.680903570453,22.4077739320902,14.3123343181316,1.42528357169382,0.972419792646453,0.0871447227478441,0,0,0,0,0,"placebo",24
3,0.000133728079502147,729503.225630206,38338045.8898373,423392.956823135,2.03673156936512e-05,0.916517606458336,0.022510698743697,0.28881306146495,0.00236731502458298,818.072464571729,266.416984299689,46.7435909234119,232.546150611124,22.6642793200489,14.9015777751646,1.46088180040215,1.0089056577196,0.0966591077006742,0,0,0,0,0,"placebo",24
3.5,0.000138025476916474,708319.417495123,37243244.7532888,411806.254391075,2.08148959742167e-05,0.912803187725217,0.0224239658340539,0.28060539857531,0.0023146725594454,803.57716229743,271.112748990284,46.0680134983271,229.050037189792,22.9063162744858,15.4837782762438,1.49574823835506,1.04385919216067,0.106685916361438,0,0,0,0,0,"placebo",24
4,0.000142640009379043,686988.137639325,36140370.0144589,400114.820683864,2.12871278051766e-05,0.908832847137249,0.0223309629373655,0.272334576273128,0.0022604922607982,788.170261830559,276.295977817943,45.3263678206379,225.236184727591,23.1348625582308,16.0585129854278,1.52989778832608,1.0772087685305,0.117214830013036,0,0,0,0,0,"placebo",24
4.5,0.000147600940419897,665535.063056847,35030782.449422,388333.027524109,2.17853803923286e-05,0.904601639569438,0.0222316378453491,0.264010642267725,0.00220498830286618,771.962473376522,281.972884809144,44.5266408739374,221.142969061488,23.3508227641321,16.6254159554359,1.56334502925854,1.10889040720023,0.128233726057792,0,0,0,0,0,"placebo",24
5,0.000152941258088186,643985.515901237,33915825.68515,376475.14928914,2.23111238800123e-05,0.900101299729568,0.0221258457252756,0.255643528695911,0.00214834756506136,755.052342081202,288.154806568644,43.6758833960042,216.804306010401,23.5550347462469,17.1841727390141,1.59610423600458,1.13884744228612,0.139728774597359,0,0,0,0,0,"placebo",24
5.5,0.000158698264075136,622364.358693955,32796820.27461,364555.297334184,2.28659378657702e-05,0.895320662283454,0.0220133629636259,0.247243008946673,0.002090734663333,737.527896807585,294.85800089904,42.7803393495613,212.250268565179,23.7482743285496,17.7345159567391,1.62818937913631,1.16703027932882,0.151684550252041,0,0,0,0,0,"placebo",24
6,0.000164914291400565,600695.909298833,31675058.8514789,352587.364259832,2.34515213588216e-05,0.89024592514957,0.021893896406287,0.23881866225938,0.00203229602805388,719.468088596583,302.103568822849,41.845559064173,207.507625278338,23.9312599646515,18.2762210712196,1.65961412949766,1.19339612471114,0.16408414187762,0,0,0,0,0,"placebo",24
6.5,0.000171637563980417,579003.868022652,30551801.95674,340584.974609348,2.40697033885095e-05,0.884860787559011,0.0217670889325887,0.230379843133037,0.00197316315114021,700.944015112267,309.917503447323,40.8764957622046,202.600298962268,24.1046570704213,18.809102488198,1.69039186333476,1.21790871085128,0.176909261197631,0,0,0,0,0,"placebo",24
7,0.000178923226444433,557311.250399004,29428274.1971338,328561.438718035,2.47224541803469e-05,0.879146489705272,0.0216325222016379,0.221935653024589,0.00191345514005597,682.01994722356,318.330862781713,39.8775867668062,197.549752125193,24.2690818976554,19.333009998795,1.72053566467218,1.24053802612416,0.190140354411573,0,0,0,0,0,"placebo",24
7.5,0.000186834598784883,535640.333069076,28305661.1280406,316529.714197914,2.54118972072479e-05,0.873081764423918,0.0214897169579013,0.213494917263954,0.00185328075844227,662.754209792972,327.380055420955,38.852823190361,192.37531753616,24.4251051982549,19.8478254743386,1.75005832938781,1.26126003760455,0.203756710170163,0,0,0,0,0,"placebo",24
8,0.000195444702090883,514012.608178093,27185106.6162509,304502.372559362,2.61403216706341e-05,0.866642713391396,0.021338131293495,0.205066165386727,0.00179274003733858,643.199926979871,337.107248580938,37.8058089716608,187.094478104735,24.5732555767248,20.3534598329809,1.7789723686931,1.28005641511566,0.217736565958147,0,0,0,0,0,"placebo",24
8.5,0.000204838123405652,492448.743948119,26067710.5586066,292491.569667337,2.69101952677066e-05,0.859802615069156,0.0211771571394743,0.196657613965433,0.00173192553864561,623.405649431995,347.560905489266,36.739810640539,181.723102669882,24.7140225149899,20.8498502563211,1.80729001089623,1.29691425765925,0.232057214595842,0,0,0,0,0,"placebo",24
9,0.000215113311753075,470968.55382019,24954527.0817333,280509.021449354,2.77241769016805e-05,0.852531663570916,0.0210061150243759,0.188277152881148,0.0016709233551977,603.415888409153,358.796460746668,35.6577996797134,176.275646672523,24.8478591607325,21.3369576205557,1.83502320301572,1.31182581958779,0.246695107815203,0,0,0,0,0,"placebo",24
9.5,0.000226385449645944,449590.972113152,23846563.1148071,268565.98374036,2.85851297990652e-05,0.844796633838599,0.0208242471117679,0.1799323342543,0.00160981389698128,583.271568090232,370.877180157229,34.5624883924995,170.76532202943,24.9751848579471,21.8147641300917,1.86218361127704,1.32478823915712,0.261625957760374,0,0,0,0,0,"placebo",24
10,0.000238790047257694,428334.050243546,22744778.0700164,256673.244447857,2.94961318938325e-05,0.836560449649772,0.0206307077510013,0.171630369512992,0.00154867256643556,563.010437065285,383.87515032762,33.4563621152712,165.204249954847,25.0963877208378,22.2832711557053,1.88878262953427,1.33580327347514,0.276824815579035,0,0,0,0,0,"placebo",24
10.5,0.000252487338166615,407214.926496644,21650082.1496713,244841.100337662,3.04604836278548e-05,0.827781719815806,0.020424553627551,0.163378116079419,0.00148757016966799,542.667355798557,397.872573859982,32.3417024515351,159.603570647255,25.2118262899315,22.7424972357445,1.91483136613261,1.34487703506246,0.292266190940544,0,0,0,0,0,"placebo",24
11,0.000267668002534507,386249.827262166,20563336.3405758,233079.352748529,3.14817129869642e-05,0.818414126232336,0.020204730412021,0.155182076563597,0.00142657333483849,522.274591079192,412.963279679316,31.2206102774273,153.973552419988,25.3218315277556,23.1924762157989,1.94034064530839,1.35201973095509,0.307924133975567,0,0,0,0,0,"placebo",24
